Country,Year,Residence Type,Basic service,Limited service,No handwashing facility,Open defecation,Safely managed service,Surface water,Unimproved
Colombia,2008,rural,42.06131,2.8944050000000003,0.0,21.11085,36.268359999999994,10.95882,11.08724
Colombia,2008,total,44.06977,4.827135000000001,0.0,5.9037,43.11858,2.66587,3.699725
Colombia,2008,urban,44.287925,5.39781,0.0,1.41349,47.980489999999996,0.21721,1.5184250000000001
Colombia,2016,rural,40.375625,3.460456666666667,59.606640000000006,13.4826,39.636140000000005,8.82143,6.397225000000001
Colombia,2016,total,53.67242666666667,3.325366666666666,30.55817,3.35341,44.894475,1.7547599999999999,1.775665
Colombia,2016,urban,55.90159,3.291823333333333,23.345,0.8381799999999999,48.490215,0.0,0.6280699999999999
Colombia,2017,rural,40.615795000000006,3.406713333333333,59.606640000000006,12.529069999999999,40.05712,8.55425,5.810975
Colombia,2017,total,54.03043666666667,3.1514433333333334,30.4356,3.06637,45.10996,1.6727,1.529885
Colombia,2017,urban,56.17026333333334,3.089396666666666,23.345,0.76627,48.565595,0.0,0.48928999999999995
Comoros,2000,rural,57.458704999999995,1.165985,0.0,0.68571,0.0,2.21327,39.92582
Comoros,2000,total,60.075810000000004,1.14746,0.0,0.6629,0.0,1.7062700000000002,37.592155000000005
Comoros,2000,urban,66.77888,1.10001,0.0,0.60446,0.0,0.40771999999999997,31.61503
Comoros,2001,rural,57.93937999999999,1.18053,0.0,0.68087,0.0,2.10498,39.487170000000006
Comoros,2001,total,60.638695,1.1612200000000001,0.0,0.65788,0.0,1.62778,37.057255
Comoros,2001,urban,67.56742,1.111645,0.0,0.59888,0.0,0.40289,30.820050000000002
Comoros,2002,rural,57.774495,1.840635,0.0,0.67603,0.0,1.99668,39.048515
Comoros,2002,total,60.528735,1.8475549999999998,0.0,0.65287,0.0,1.5492,36.52267
Comoros,2002,urban,67.61386499999999,1.86537,0.0,0.5933,0.0,0.39807,30.025075
Comoros,2003,rural,57.588460000000005,2.5218949999999998,0.0,0.67119,0.0,1.8883900000000002,38.60986
Comoros,2003,total,60.395865,2.556435,0.0,0.64786,0.0,1.47054,35.9885
Comoros,2003,urban,67.633925,2.645495,0.0,0.58772,0.0,0.39325,29.230105000000002
Comoros,2004,rural,57.381255,3.224315,0.0,0.6663399999999999,0.0,1.7801,38.171205
Comoros,2004,total,60.240295,3.2878499999999997,0.0,0.64285,0.0,1.39178,35.45455
Comoros,2004,urban,67.627585,3.4520049999999998,0.0,0.58213,0.0,0.38842,28.435125
Comoros,2005,rural,57.1529,3.947895,0.0,0.6615,0.0,1.6718099999999998,37.732555
Comoros,2005,total,60.06359500000001,4.0418400000000005,0.0,0.6378199999999999,0.0,1.31272,34.919295000000005
Comoros,2005,urban,67.59486000000001,4.284905,0.0,0.57655,0.0,0.3836,27.640150000000002
Comoros,2006,rural,56.903375,4.69264,0.0,0.65666,0.0,1.56351,37.2939
Comoros,2006,total,59.865875,4.81846,0.0,0.63278,0.0,1.2334100000000001,34.38257
Comoros,2006,urban,67.53575000000001,5.1442,0.0,0.57097,0.0,0.37878,26.845180000000003
Comoros,2008,rural,14.65306,15.133106666666668,52.43883,0.6469699999999999,0.0,1.34693,36.416595
Comoros,2008,total,15.54996,16.09260666666667,49.0518,0.62267,0.0,1.07426,33.304134999999995
Comoros,2008,urban,17.86937,18.57390666666667,40.29285,0.55981,0.0,0.36913,25.255225000000003
Comoros,2016,rural,14.65306,18.678990000000002,52.43883,0.6179100000000001,0.0,0.69717,33.28945
Comoros,2016,total,15.573529999999998,19.833713333333332,48.96277,0.5917,0.0,0.59501,29.39605
Comoros,2016,urban,17.86937,22.713800000000003,40.29285,0.52633,0.0,0.34019,19.6852
Comoros,2017,rural,54.488569999999996,11.564430000000002,0.0,0.6179100000000001,0.0,0.69717,33.28945
Comoros,2017,total,58.012069999999994,12.021339999999999,0.0,0.59155,0.0,0.59442,29.3736
Comoros,2017,urban,66.72973999999999,13.151805,0.0,0.52633,0.0,0.34019,19.6852
Congo,2000,rural,11.06065,8.52991,0.0,15.95863,6.949789999999999,20.139039999999998,61.534659999999995
Congo,2000,total,29.73358,16.79389,0.0,8.23705,27.422290000000004,8.318430000000001,40.390370000000004
Congo,2000,urban,42.87415,22.609445,0.0,2.80321,41.82925,0.0,25.51066
Congo,2001,rural,11.06065,8.52991,0.0,15.95863,6.949789999999999,20.139039999999998,61.534659999999995
Congo,2001,total,29.88024,16.8588,0.0,8.17641,27.58308,8.225589999999999,40.224305
Congo,2001,urban,42.87415,22.609445,0.0,2.80321,41.82925,0.0,25.51066
Congo,2002,rural,11.29292,8.433645,0.0,16.39947,6.949789999999999,20.139039999999998,61.280555
Congo,2002,total,30.17155,17.16835,0.0,8.246889999999999,27.781809999999997,8.13275,39.51802500000001
Congo,2002,urban,42.95944,23.08501,0.0,2.72455,41.89287,0.0,24.776650000000004
Congo,2003,rural,11.5252,8.337375,0.0,16.840320000000002,6.949789999999999,20.139039999999998,61.026455
Congo,2003,total,30.46091,17.48285,0.0,8.31288,27.98041,8.04031,38.808060000000005
Congo,2003,urban,43.0448,23.560550000000003,0.0,2.64589,41.95648,0.0,24.04264
Congo,2004,rural,12.52276,8.55776,0.0,17.28116,7.66039,20.074679999999997,59.748180000000005
Congo,2004,total,29.933329999999998,17.86552,0.0,8.37438,29.5764,7.92287,37.69023
Congo,2004,urban,41.28487,23.934099999999997,0.0,2.56724,43.86545,0.0,23.30863
Congo,2005,rural,13.53324,8.7598,0.0,17.72201,8.39472,20.01032,58.469905
Congo,2005,total,29.381690000000003,18.238945,0.0,8.43144,31.19525,7.806430000000001,36.57809
Congo,2005,urban,39.51941,24.302445,0.0,2.48858,45.78,0.0,22.57462
Congo,2006,rural,14.55664,8.9435,0.0,18.16285,9.15279,19.94596,57.191635000000005
Congo,2006,total,28.805909999999997,18.603305,0.0,8.48409,32.836659999999995,7.6909600000000005,35.47161
Congo,2006,urban,37.74843,24.665580000000002,0.0,2.40992,47.70013,0.0,21.84061
Congo,2008,rural,16.64216,9.255875,0.0,19.044539999999998,10.74013,19.81725,54.63509499999999
Congo,2008,total,27.58247,19.306275,0.0,8.575439999999999,36.18792,7.46235,33.273615
Congo,2008,urban,34.189890000000005,25.37624,0.0,2.25261,51.55717,0.00059,20.372295
Congo,2016,rural,28.657215,20.938113333333334,24.91546,22.5713,18.038970000000003,19.30238,44.40891
Congo,2016,total,37.634695,25.917636666666667,18.01381,8.74545,44.76963,6.56791,24.666425
Congo,2016,urban,42.259255,28.48273,14.458570000000002,1.62335,58.539359999999995,0.008020000000000001,14.496505
Congo,2017,rural,29.239935000000003,20.926073333333335,24.91546,23.01214,19.058139999999998,19.23803,43.130635
Congo,2017,total,37.91331,26.083669999999998,17.96591,8.74509,45.35481,6.45857,23.61255
Congo,2017,urban,42.290645000000005,28.686633333333333,14.458570000000002,1.5447,58.6264,0.00895,13.762030000000001
Cook Islands,2000,total,95.999335,0.0,0.0,0.64,0.0,0.0,3.680665
Cook Islands,2001,total,96.21118,0.0,0.0,0.7,0.0,0.0,3.4388199999999998
Cook Islands,2002,total,96.42301499999999,0.0,0.0,0.76,0.0,0.0,3.1969849999999997
Cook Islands,2003,total,96.63485500000002,0.0,0.0,0.82,0.0,0.0,2.955145
Cook Islands,2004,total,96.84669,0.0,0.0,0.88,0.0,0.0,2.71331
Cook Islands,2005,total,97.05852999999999,0.0,0.0,0.94,0.0,0.0,2.47147
Cook Islands,2006,total,97.27037,0.0,0.0,1.0,0.0,0.0,2.2296300000000002
Cook Islands,2008,total,97.694045,0.0,0.0,1.12,0.0,0.0,1.7459550000000001
Cook Islands,2016,total,98.75323499999999,0.0,0.0,0.0,0.0,0.0,1.246765
Cook Islands,2017,total,98.75323499999999,0.0,0.0,0.0,0.0,0.0,1.246765
Costa Rica,2000,rural,13.24412,1.65828,0.0,1.21221,73.7723,7.43507,6.22664
Costa Rica,2000,total,7.40128,1.1669,0.0,0.80479,86.70739,3.2431400000000004,3.125645
Costa Rica,2000,urban,3.3497199999999996,0.8261649999999999,0.0,0.52227,95.67689,0.33635,0.975335
Costa Rica,2001,rural,13.363729999999999,1.66439,0.0,1.16508,74.43855,6.9584399999999995,5.959474999999999
Costa Rica,2001,total,7.31525,1.15832,0.0,0.76342,87.29669,2.94401,2.9291099999999997
Costa Rica,2001,urban,3.35135,0.82667,0.0,0.5002,95.72334000000001,0.31313,0.9431550000000001
Costa Rica,2002,rural,13.48334,1.6705,0.0,1.11795,75.1048,6.4818,5.69231
Costa Rica,2002,total,7.227539999999999,1.1497199999999999,0.0,0.72283,87.86605,2.65813,2.739695
Costa Rica,2002,urban,3.3529699999999996,0.82717,0.0,0.47812,95.76979,0.28991999999999996,0.91098
Costa Rica,2003,rural,13.60295,1.67661,0.0,1.07081,75.77105,6.00516,5.42514
Costa Rica,2003,total,7.13829,1.1411,0.0,0.68301,88.41555,2.3853400000000002,2.557315
Costa Rica,2003,urban,3.3546,0.8276699999999999,0.0,0.45603999999999995,95.81624000000001,0.2667,0.8788
Costa Rica,2004,rural,13.722560000000001,1.68272,0.0,1.02368,76.4373,5.52853,5.15797
Costa Rica,2004,total,7.04789,1.132495,0.0,0.6439699999999999,88.94492,2.1255900000000003,2.3819749999999997
Costa Rica,2004,urban,3.3562300000000005,0.8281700000000001,0.0,0.43396,95.86269,0.24348000000000003,0.84662
Costa Rica,2005,rural,13.842170000000001,1.688825,0.0,0.97655,77.10355,5.05189,4.890805
Costa Rica,2005,total,6.956910000000001,1.123945,0.0,0.60572,89.45356,1.7342099999999998,2.286105
Costa Rica,2005,urban,3.35785,0.8286699999999999,0.0,0.41189,95.90914000000001,0.0,0.92457
Costa Rica,2006,rural,13.96178,1.6949400000000001,0.0,0.9294100000000001,77.7698,4.57526,4.62364
Costa Rica,2006,total,6.865130000000001,1.115435,0.0,0.56823,89.94246,1.51281,2.11836
Costa Rica,2006,urban,3.3594800000000005,0.8291700000000001,0.0,0.38981,95.95559,0.0,0.880785
Costa Rica,2008,rural,48.556795,5.068413333333333,5.29648,0.83515,79.1023,3.62198,4.0893049999999995
Costa Rica,2008,total,45.21556,4.135083333333333,6.0412,0.49549,90.86126999999999,1.10869,1.8021449999999999
Costa Rica,2008,urban,43.741635,3.7233666666666667,6.3697099999999995,0.34565,96.04849,0.0,0.79321
Costa Rica,2016,rural,15.149389999999999,0.519925,0.0,0.45808999999999994,84.38499,0.0,1.884455
Costa Rica,2016,total,5.9958599999999995,0.47609500000000005,0.0,0.23339000000000001,93.7039,0.0,0.78284
Costa Rica,2016,urban,3.3740900000000003,0.46354000000000006,0.0,0.16902999999999999,96.37304,0.0,0.46731999999999996
Costa Rica,2017,rural,15.149389999999999,0.3658,0.0,0.41095,84.38499,0.0,1.77374
Costa Rica,2017,total,5.89872,0.406335,0.0,0.20355,93.8028,0.0,0.73195
Costa Rica,2017,urban,3.3740900000000003,0.4174,0.0,0.14695,96.37304,0.0,0.44763000000000003
Croatia,2000,rural,95.6043,1.79099,0.0,0.59,0.0,0.86,1.8797099999999998
Croatia,2000,total,23.936164999999995,1.2665899999999999,0.0,0.44573999999999997,73.360265,0.40052,1.01385
Croatia,2000,urban,33.53342,0.809485,0.0,0.32,64.00941,0.0,0.2591
Croatia,2001,rural,95.6043,1.79099,0.0,0.59,0.0,0.86,1.8797099999999998
Croatia,2001,total,23.910565,1.26449,0.0,0.44516999999999995,73.39264,0.39868000000000003,1.01038
Croatia,2001,urban,33.53342,0.809485,0.0,0.32,64.00941,0.0,0.2591
Croatia,2002,rural,95.726335,1.791295,0.0,0.59,0.0,0.86,1.757365
Croatia,2002,total,23.637035,1.2630700000000001,0.0,0.44471000000000005,73.733005,0.39723,0.9459200000000001
Croatia,2002,urban,33.53632,0.809645,0.0,0.32,64.02564,0.0,0.24938000000000002
Croatia,2003,rural,95.848375,1.791605,0.0,0.59,0.0,0.86,1.63502
Croatia,2003,total,23.364000000000004,1.261635,0.0,0.44426000000000004,74.07253,0.39578,0.881815
Croatia,2003,urban,33.53921,0.8098,0.0,0.32,64.04186999999999,0.0,0.239655
Croatia,2004,rural,95.97041,1.7919150000000001,0.0,0.59,0.0,0.86,1.512675
Croatia,2004,total,23.09137,1.2602149999999999,0.0,0.4438,74.400705,0.39434,0.8286450000000001
Croatia,2004,urban,33.54211,0.80996,0.0,0.32,64.0581,0.0,0.24938
Croatia,2005,rural,96.092445,1.7922200000000001,0.0,0.59,0.0,0.86,1.39033
Croatia,2005,total,22.819365,1.258795,0.0,0.44335,74.72781499999999,0.39289,0.7759050000000001
Croatia,2005,urban,33.545,0.81012,0.0,0.32,64.07433,0.0,0.25910500000000003
Croatia,2006,rural,96.21448000000001,1.79253,0.0,0.59,0.0,0.86,1.2679900000000002
Croatia,2006,total,22.548000000000002,1.25737,0.0,0.4429,75.05384000000001,0.39145,0.723615
Croatia,2006,urban,33.54789,0.81028,0.0,0.32,64.09056,0.0,0.26883
Croatia,2008,rural,96.45855,1.79315,0.0,0.0,0.0,0.0,1.7483
Croatia,2008,total,22.007265000000004,1.25452,0.0,0.0,75.70256499999999,0.0,1.03564
Croatia,2008,urban,33.55368,0.810595,0.0,0.32,64.12302,0.0,0.28827
Croatia,2016,rural,97.207055,1.7956150000000002,0.0,0.0,0.0,0.0,0.997325
Croatia,2016,total,23.846484999999998,1.24075,0.0,0.0,74.203175,0.0,0.7095899999999999
Croatia,2016,urban,33.576840000000004,0.811865,0.0,0.32,64.25286,0.0,0.327175
Croatia,2017,rural,97.215205,1.795925,0.0,0.0,0.0,0.0,0.9888699999999999
Croatia,2017,total,23.83438,1.23838,0.0,0.0,74.228175,0.0,0.699065
Croatia,2017,urban,33.57974,0.812025,0.0,0.32,64.26909,0.0,0.31745
Cuba,2000,rural,76.76686,8.037825,0.0,4.790690000000001,0.0,2.22262,11.688665
Cuba,2000,total,53.4448,4.51375,0.0,1.83522,33.58124,0.72217,4.198175
Cuba,2000,urban,59.50212,3.35921,0.0,0.8669600000000001,32.00848,0.2306,1.744175
Cuba,2001,rural,77.32532499999999,8.094809999999999,0.0,4.5306,0.0,2.19712,11.216005
Cuba,2001,total,53.532340000000005,4.515835,0.0,1.7292,33.629740000000005,0.69858,4.106825
Cuba,2001,urban,59.487759999999994,3.357895,0.0,0.82284,31.982979999999998,0.21375,1.8067250000000001
Cuba,2002,rural,77.88379,8.151795,0.0,4.27051,0.0,2.17162,10.74335
Cuba,2002,total,53.61853000000001,4.517745000000001,0.0,1.62425,33.67671,0.67507,4.01813
Cuba,2002,urban,59.4734,3.35658,0.0,0.77871,31.95747,0.1969,1.869275
Cuba,2003,rural,78.44225499999999,8.208784999999999,0.0,4.01042,0.0,2.1461200000000002,10.27069
Cuba,2003,total,53.68772,4.52269,0.0,1.52253,33.72691,0.65294,3.937575
Cuba,2003,urban,59.45904,3.35527,0.0,0.73459,31.93197,0.18004,1.9318300000000002
Cuba,2004,rural,79.00072,8.265775,0.0,3.7503300000000004,0.0,2.12062,9.79803
Cuba,2004,total,53.74032,4.53078,0.0,1.4235799999999998,33.781079999999996,0.63217,3.8640549999999996
Cuba,2004,urban,59.444680000000005,3.35396,0.0,0.69047,31.906470000000002,0.16319,1.99438
Cuba,2005,rural,80.103485,7.778465,0.0,3.49024,0.0,2.09512,9.32537
Cuba,2005,total,53.45004,4.366375,0.0,1.32507,34.51587,0.61144,3.79162
Cuba,2005,urban,58.828669999999995,3.29678,0.0,0.6463399999999999,32.59516,0.14634,2.0569300000000004
Cuba,2006,rural,81.21354500000001,7.283855,0.0,3.2301599999999997,0.0,2.06962,8.852715
Cuba,2006,total,53.14597,4.2010749999999994,0.0,1.22696,35.26497,0.59072,3.72018
Cuba,2006,urban,58.199709999999996,3.239645,0.0,0.60222,33.29671,0.12949000000000002,2.119485
Cuba,2008,rural,83.455545,6.27276,0.0,2.70998,0.0,2.01863,7.907395000000001
Cuba,2008,total,52.49579,3.8678649999999997,0.0,1.0319399999999999,36.8066,0.54933,3.5802750000000003
Cuba,2008,urban,56.902719999999995,3.12553,0.0,0.5139699999999999,34.73858,0.09579,2.244585
Cuba,2016,rural,76.09779,5.477250000000001,11.672989999999999,0.62927,0.0,1.81463,4.12612
Cuba,2016,total,67.221135,5.048296666666666,4.74161,0.26900999999999997,43.56185,0.41863999999999996,3.04861
Cuba,2016,urban,69.55401,4.919663333333333,2.6630000000000003,0.16097999999999998,41.028929999999995,0.0,2.725485
Cuba,2017,rural,76.09779,5.477250000000001,11.672989999999999,0.62927,0.0,1.81463,4.12612
Cuba,2017,total,66.835635,5.048033333333334,4.73738,0.26879000000000003,44.33718,0.41778000000000004,3.047955
Cuba,2017,urban,69.13382,4.919663333333333,2.6630000000000003,0.16097999999999998,41.86931,0.0,2.725485
Curaçao,2000,total,98.38988,0.0,0.0,0.96119,0.0,0.0,1.129525
Curaçao,2001,total,98.45404500000001,0.0,0.0,0.90823,0.0,0.0,1.091845
Curaçao,2002,total,98.51821000000001,0.0,0.0,0.8552700000000001,0.0,0.0,1.054155
Curaçao,2003,total,98.58237500000001,0.0,0.0,0.8023100000000001,0.0,0.0,1.016475
Curaçao,2004,total,98.646535,0.0,0.0,0.74935,0.0,0.0,0.9787899999999999
Curaçao,2005,total,98.710705,0.0,0.0,0.69639,0.0,0.0,0.941105
Curaçao,2006,total,98.774865,0.0,0.0,0.64342,0.0,0.0,0.9034200000000001
Curaçao,2008,total,98.90319500000001,0.0,0.0,0.5375,0.0,0.0,0.828055
Curaçao,2016,total,99.22401500000001,0.0,0.0,0.2727,0.0,0.0,0.639635
Curaçao,2017,total,99.22401500000001,0.0,0.0,0.2727,0.0,0.0,0.639635
Cyprus,2000,rural,99.97612000000001,0.0,0.0,0.0,0.0,0.0,0.023880000000000002
Cyprus,2000,total,14.0327,0.0,0.0,0.0,85.88636499999998,0.0,0.080935
Cyprus,2000,urban,13.392999999999999,0.0,0.0,0.0,86.39299999999999,0.0,0.106995
Cyprus,2001,rural,99.97612000000001,0.0,0.0,0.0,0.0,0.0,0.023880000000000002
Cyprus,2001,total,14.013275,0.0,0.0,0.0,85.90569,0.0,0.08103999999999999
Cyprus,2001,urban,13.392999999999999,0.0,0.0,0.0,86.39299999999999,0.0,0.106995
Cyprus,2002,rural,99.97612000000001,0.0,0.0,0.0,0.0,0.0,0.023880000000000002
Cyprus,2002,total,14.025315,0.0,0.0,0.0,85.89371,0.0,0.08097499999999999
Cyprus,2002,urban,13.392999999999999,0.0,0.0,0.0,86.39299999999999,0.0,0.106995
Cyprus,2003,rural,99.976115,0.0,0.0,0.0,0.0,0.0,0.023885
Cyprus,2003,total,14.044505,0.0,0.0,0.0,85.85691499999999,0.0,0.098585
Cyprus,2003,urban,13.38456,0.0,0.0,0.0,86.38456,0.0,0.13285
Cyprus,2004,rural,99.95421999999999,0.0,0.0,0.0,0.0,0.0,0.04578
Cyprus,2004,total,13.81848,0.0,0.0,0.0,86.05849,0.0,0.12303
Cyprus,2004,urban,13.37611,0.0,0.0,0.0,86.37611,0.0,0.15871000000000002
Cyprus,2005,rural,99.88841,0.0,0.0,0.0,0.0,0.0,0.11159
Cyprus,2005,total,13.586219999999999,0.0,0.0,0.0,86.25237,0.0,0.161405
Cyprus,2005,urban,13.36766,0.0,0.0,0.0,86.36766,0.0,0.18456
Cyprus,2006,rural,99.818245,0.0,0.0,0.0,0.0,0.0,0.181755
Cyprus,2006,total,13.354140000000001,0.0,0.0,0.0,86.44458499999999,0.0,0.201275
Cyprus,2006,urban,13.359210000000001,0.0,0.0,0.0,86.35921,0.0,0.21041500000000002
Cyprus,2008,rural,99.677925,0.0,0.0,0.0,0.0,0.0,0.322075
Cyprus,2008,total,12.89019,0.0,0.0,0.0,86.8284,0.0,0.281405
Cyprus,2008,urban,13.34232,0.0,0.0,0.0,86.34232,0.0,0.262125
Cyprus,2016,rural,99.126395,0.0,0.0,0.0,0.0,0.0,0.873605
Cyprus,2016,total,11.850075,0.0,0.0,0.0,87.558595,0.0,0.5913349999999999
Cyprus,2016,urban,13.274729999999998,0.0,0.0,0.0,86.27473,0.0,0.45155499999999993
Cyprus,2017,rural,99.066,0.0,0.0,0.0,0.0,0.0,0.934
Cyprus,2017,total,11.84432,0.0,0.0,0.0,87.53847999999999,0.0,0.6172
Cyprus,2017,urban,13.266279999999998,0.0,0.0,0.0,86.26628000000001,0.0,0.45999999999999996
Czechia,2000,rural,23.31726,0.3564,0.0,0.0,75.96600000000001,0.0,0.198115
Czechia,2000,total,9.540935000000001,0.428325,0.0,0.0,89.93198000000001,0.0,0.09876
Czechia,2000,urban,12.883610000000001,0.453615,0.0,0.0,86.20564,0.0,0.063825
Czechia,2001,rural,23.31714,0.35639499999999996,0.0,0.0,75.96415,0.0,0.199105
Czechia,2001,total,9.548540000000001,0.42821499999999996,0.0,0.0,89.924165,0.0,0.09908499999999999
Czechia,2001,urban,12.88362,0.453615,0.0,0.0,86.20585,0.0,0.06371
Czechia,2002,rural,23.31703,0.356385,0.0,0.0,75.9623,0.0,0.192025
Czechia,2002,total,9.495905,0.42815,0.0,0.0,89.97947500000001,0.0,0.096475
Czechia,2002,urban,12.88364,0.453615,0.0,0.0,86.20606,0.0,0.062565
Czechia,2003,rural,23.31691,0.35638000000000003,0.0,0.0,75.96046,0.0,0.184935
Czechia,2003,total,9.443165,0.42808,0.0,0.0,90.034895,0.0,0.09385500000000001
Czechia,2003,urban,12.88365,0.453615,0.0,0.0,86.20626999999999,0.0,0.061419999999999995
Czechia,2004,rural,22.6205,0.356375,0.0,0.0,76.6549,0.0,0.17785
Czechia,2004,total,8.97403,0.428015,0.0,0.0,90.50672,0.0,0.091235
Czechia,2004,urban,12.00257,0.453615,0.0,0.0,87.08758,0.0,0.06028
Czechia,2005,rural,21.9241,0.356365,0.0,0.0,77.34933000000001,0.0,0.17077
Czechia,2005,total,8.504845,0.42794499999999996,0.0,0.0,90.978605,0.0,0.088605
Czechia,2005,urban,11.12148,0.45361999999999997,0.0,0.0,87.9689,0.0,0.059135
Czechia,2006,rural,21.227729999999998,0.35636,0.0,0.0,78.04374,0.0,0.163685
Czechia,2006,total,8.035615,0.427875,0.0,0.0,91.45053999999999,0.0,0.08597
Czechia,2006,urban,10.24039,0.45361999999999997,0.0,0.0,88.85021,0.0,0.05799
Czechia,2008,rural,19.83503,0.35634499999999997,0.0,0.0,79.43251,0.0,0.14952
Czechia,2008,total,7.09708,0.42773999999999995,0.0,0.0,92.394515,0.0,0.080665
Czechia,2008,urban,8.47821,0.45361999999999997,0.0,0.0,90.61284,0.0,0.0557
Czechia,2016,rural,14.26495,0.35629,0.0,0.0,84.98687,0.0,0.109
Czechia,2016,total,3.410505,0.4279,0.0,0.0,96.096975,0.0,0.06462
Czechia,2016,urban,1.4294,0.45363000000000003,0.0,0.0,97.66334,0.0,0.048675
Czechia,2017,rural,14.15339,0.35628000000000004,0.0,0.0,85.09647,0.0,0.10999
Czechia,2017,total,3.3369549999999997,0.428,0.0,0.0,96.170225,0.0,0.06482
Czechia,2017,urban,1.28821,0.45363000000000003,0.0,0.0,97.80454,0.0,0.048675
Côte d'Ivoire,2000,rural,39.678940000000004,12.404775,0.0,59.62911,15.87125,9.65737,21.504115
Côte d'Ivoire,2000,total,37.02394,14.204595,0.0,36.120459999999994,33.73684,5.489730000000001,19.11021
Côte d'Ivoire,2000,urban,33.5267,16.57537,0.0,5.15419,57.269909999999996,0.0,15.956885000000002
Côte d'Ivoire,2001,rural,39.70717,12.540515,0.0,58.68735,15.98236,9.62898,21.612094999999997
Côte d'Ivoire,2001,total,36.99002,14.331525,0.0,35.43918,33.91608,5.4566099999999995,19.05593
Côte d'Ivoire,2001,urban,33.47059,16.65136,0.0,5.3267,57.14495,0.05231,15.745024999999998
Côte d'Ivoire,2002,rural,39.73516,12.676559999999998,0.0,57.74559,16.09309,9.60058,21.720075
Côte d'Ivoire,2002,total,36.9551,14.45824,0.0,34.76607,34.09397,5.46414,18.9788
Côte d'Ivoire,2002,urban,33.41441,16.72739,0.0,5.49921,57.019980000000004,0.19595,15.487505
Côte d'Ivoire,2003,rural,39.76291,12.812915,0.0,56.80384,16.20344,9.57218,21.82806
Côte d'Ivoire,2003,total,36.919259999999994,14.584675,0.0,34.101690000000005,34.27009,5.473,18.89858
Côte d'Ivoire,2003,urban,33.35814,16.803455000000003,0.0,5.67173,56.89501,0.33959,15.22998
Côte d'Ivoire,2004,rural,39.79043,12.949580000000001,0.0,55.862080000000006,16.31342,9.54378,21.93604
Côte d'Ivoire,2004,total,36.88242,14.71088,0.0,33.44558,34.44487,5.48311,18.815175
Côte d'Ivoire,2004,urban,33.301809999999996,16.87956,0.0,5.84424,56.77005,0.48323,14.972455
Côte d'Ivoire,2005,rural,39.8177,12.958660000000002,0.0,54.92032,16.42301,9.51538,22.044024999999998
Côte d'Ivoire,2005,total,36.84479,14.714459999999999,0.0,32.799279999999996,34.617059999999995,5.49475,18.72878
Côte d'Ivoire,2005,urban,33.2454,16.84025,0.0,6.01675,56.64508000000001,0.6268699999999999,14.71493
Côte d'Ivoire,2006,rural,25.036260000000002,21.048396666666665,52.54375,53.978559999999995,16.53223,9.48698,22.152005
Côte d'Ivoire,2006,total,27.65486,21.128376666666668,47.53536,32.16179,34.7875,5.5077300000000005,18.63927
Côte d'Ivoire,2006,urban,30.772265,21.223586666666666,41.57294,6.18926,56.52012,0.77051,14.457405
Côte d'Ivoire,2008,rural,25.062935000000003,21.029233333333334,52.54375,52.09505,16.74953,9.43018,22.36797
Côte d'Ivoire,2008,total,27.690945,21.09325,47.44331,30.913390000000003,35.12308,5.53777,18.450815
Côte d'Ivoire,2008,urban,30.715670000000003,21.166923333333333,41.57294,6.53428,56.27019,1.05779,13.942355000000001
Côte d'Ivoire,2016,rural,25.164855,20.70237,52.54375,44.560990000000004,17.60357,9.20298,23.231830000000002
Côte d'Ivoire,2016,total,27.819989999999997,20.804080000000003,47.0714,26.281290000000002,36.39219,5.71327,17.5705
Côte d'Ivoire,2016,urban,30.487795000000002,20.906276666666667,41.57294,7.91437,55.27046,2.2069099999999997,11.88216
Côte d'Ivoire,2017,rural,25.177055,20.63336333333333,52.54375,43.61923,17.70862,9.17458,23.339805000000002
Côte d'Ivoire,2017,total,27.83532,20.75238666666667,47.02258,25.73722,36.5491,5.74032,17.44403
Côte d'Ivoire,2017,urban,30.459145000000003,20.869870000000002,41.57294,8.08688,55.1455,2.35055,11.624634999999998
Democratic People's Republic of Korea,2000,rural,44.8,0.4,0.0,0.0,54.8,0.0,0.0
Democratic People's Republic of Korea,2000,total,30.30347,0.69706,0.0,0.0,68.99947,0.0,0.0
Democratic People's Republic of Korea,2000,urban,20.4,0.9,0.0,0.0,78.7,0.0,0.0
Democratic People's Republic of Korea,2001,rural,44.8,0.4,0.0,0.0,54.8,0.0,0.0
Democratic People's Republic of Korea,2001,total,30.2842,0.6974600000000001,0.0,0.0,69.01835,0.0,0.0
Democratic People's Republic of Korea,2001,urban,20.4,0.9,0.0,0.0,78.7,0.0,0.0
Democratic People's Republic of Korea,2002,rural,44.15183999999999,1.7181,0.0,0.0,39.27568,0.0,14.854375
Democratic People's Republic of Korea,2002,total,30.26492,2.9826099999999998,0.0,0.0,69.03723000000001,0.0,9.768605
Democratic People's Republic of Korea,2002,urban,20.4,3.8408300000000004,0.0,0.0,78.7,0.0,6.316905
Democratic People's Republic of Korea,2003,rural,44.15183999999999,1.7181,0.0,0.0,39.27568,0.0,14.854375
Democratic People's Republic of Korea,2003,total,30.245890000000003,2.984265,0.0,0.0,69.05587,0.0,9.761944999999999
Democratic People's Republic of Korea,2003,urban,20.4,3.8408300000000004,0.0,0.0,78.7,0.0,6.316905
Democratic People's Republic of Korea,2004,rural,44.127365,1.71788,0.0,0.0,39.24574,0.0,14.909009999999999
