Type,Region,Residence Type,Service Type,Year,Coverage,Population,Service level
sdg,Central and Southern Asia,total,Drinking water,2001,39.19917,601818228.71644,Basic service
sdg,Central and Southern Asia,rural,Drinking water,2001,44.44178,478170426.80604,Basic service
sdg,Central and Southern Asia,urban,Drinking water,2001,26.91886,123647804.76261,Basic service
sdg,Central and Southern Asia,total,Drinking water,2001,4.80004,73694217.16225,Limited service
sdg,Central and Southern Asia,rural,Drinking water,2001,5.66525,60955140.07272,Limited service
sdg,Central and Southern Asia,urban,Drinking water,2001,2.77337,12739077.44792,Limited service
sdg,Central and Southern Asia,total,Drinking water,2001,42.41881,651248808.58262,Safely managed service
sdg,Central and Southern Asia,rural,Drinking water,2001,32.40808,348694006.6483,Safely managed service
sdg,Central and Southern Asia,urban,Drinking water,2001,65.86797,302554804.35229,Safely managed service
sdg,Central and Southern Asia,total,Drinking water,2001,2.34242,35962743.88689,Surface water
sdg,Central and Southern Asia,rural,Drinking water,2001,3.15419,33937411.52878,Surface water
sdg,Central and Southern Asia,urban,Drinking water,2001,0.44093,2025332.54958,Surface water
sdg,Central and Southern Asia,total,Drinking water,2001,11.23956,172559120.65333,Unimproved
sdg,Central and Southern Asia,rural,Drinking water,2001,14.3307,154190914.8346,Unimproved
sdg,Central and Southern Asia,urban,Drinking water,2001,3.99887,18368199.9967,Unimproved
sdg,Central and Southern Asia,total,Sanitation,2002,29.52449,461236733.47403,At least basic
sdg,Central and Southern Asia,urban,Sanitation,2002,59.00724,278912851.41404,At least basic
sdg,Central and Southern Asia,rural,Sanitation,2002,7.88319,85890682.23756,Basic service
sdg,Central and Southern Asia,total,Sanitation,2002,6.84504,106934449.07859,Limited service
sdg,Central and Southern Asia,rural,Sanitation,2002,3.3778,36802543.34453,Limited service
sdg,Central and Southern Asia,urban,Sanitation,2002,14.83722,70131904.57319,Limited service
sdg,Central and Southern Asia,total,Sanitation,2002,52.85544,825716900.97829,Open defecation
sdg,Central and Southern Asia,rural,Sanitation,2002,68.48262,746146762.99984,Open defecation
sdg,Central and Southern Asia,urban,Sanitation,2002,16.83398,79570137.98949,Open defecation
sdg,Central and Southern Asia,rural,Sanitation,2002,8.8508,96433195.27658,Safely managed service
sdg,Central and Southern Asia,total,Sanitation,2002,10.77503,168329368.46909,Unimproved
sdg,Central and Southern Asia,rural,Sanitation,2002,11.40559,124268648.56745,Unimproved
sdg,Central and Southern Asia,urban,Sanitation,2002,9.32156,44060725.59734,Unimproved
sdg,Central and Southern Asia,total,Drinking water,2002,38.77828,605801090.79726,Basic service
sdg,Central and Southern Asia,rural,Drinking water,2002,43.78718,477079607.64081,Basic service
sdg,Central and Southern Asia,urban,Drinking water,2002,27.23252,128721481.79899,Basic service
sdg,Central and Southern Asia,total,Drinking water,2002,4.56757,71355443.92872,Limited service
sdg,Central and Southern Asia,rural,Drinking water,2002,5.40949,58938664.07481,Limited service
sdg,Central and Southern Asia,urban,Drinking water,2002,2.62691,12416779.7483,Limited service
sdg,Central and Southern Asia,total,Drinking water,2002,43.52746,679993593.7792,Safely managed service
sdg,Central and Southern Asia,rural,Drinking water,2002,33.87934,369129575.09139,Safely managed service
sdg,Central and Southern Asia,urban,Drinking water,2002,65.76688,310864013.93251,Safely managed service
sdg,Central and Southern Asia,total,Drinking water,2002,2.27293,35508053.25904,Surface water
sdg,Central and Southern Asia,rural,Drinking water,2002,3.07011,33450184.07763,Surface water
sdg,Central and Southern Asia,urban,Drinking water,2002,0.43537,2057869.20781,Surface water
sdg,Central and Southern Asia,total,Drinking water,2002,10.85376,169559270.23578,Unimproved
sdg,Central and Southern Asia,rural,Drinking water,2002,13.85388,150943801.54131,Unimproved
sdg,Central and Southern Asia,urban,Drinking water,2002,3.93832,18615474.88691,Unimproved
sdg,Central and Southern Asia,total,Sanitation,2003,31.60654,502236555.77898,At least basic
sdg,Central and Southern Asia,urban,Sanitation,2003,59.93573,291405881.13652,At least basic
sdg,Central and Southern Asia,rural,Sanitation,2003,7.72256,85166762.23696,Basic service
sdg,Central and Southern Asia,total,Sanitation,2003,7.30834,116131504.33333,Limited service
sdg,Central and Southern Asia,rural,Sanitation,2003,3.87103,42690840.66731,Limited service
sdg,Central and Southern Asia,urban,Sanitation,2003,15.10512,73440665.69796,Limited service
sdg,Central and Southern Asia,total,Sanitation,2003,50.56037,803418053.29871,Open defecation
sdg,Central and Southern Asia,rural,Sanitation,2003,65.83038,725997273.8821,Open defecation
sdg,Central and Southern Asia,urban,Sanitation,2003,15.92374,77420791.55937,Open defecation
sdg,Central and Southern Asia,rural,Sanitation,2003,11.39468,125663921.07575,Safely managed service
sdg,Central and Southern Asia,total,Sanitation,2003,10.52475,167241213.58898,Unimproved
sdg,Central and Southern Asia,rural,Sanitation,2003,11.18135,123311279.9611,Unimproved
sdg,Central and Southern Asia,urban,Sanitation,2003,9.03541,43929910.78292,Unimproved
sdg,Central and Southern Asia,total,Drinking water,2003,38.35314,609441836.64274,Basic service
sdg,Central and Southern Asia,rural,Drinking water,2003,43.11655,475502267.75714,Basic service
sdg,Central and Southern Asia,urban,Drinking water,2003,27.5484,133939578.43092,Basic service
sdg,Central and Southern Asia,total,Drinking water,2003,4.33333,68857876.2717,Limited service
sdg,Central and Southern Asia,rural,Drinking water,2003,5.15004,56796141.13236,Limited service
sdg,Central and Southern Asia,urban,Drinking water,2003,2.48083,12061736.20508,Limited service
sdg,Central and Southern Asia,total,Drinking water,2003,44.63833,709315268.5092,Safely managed service
sdg,Central and Southern Asia,rural,Drinking water,2003,35.3692,390062131.08077,Safely managed service
sdg,Central and Southern Asia,urban,Drinking water,2003,65.6633,319253149.26424,Safely managed service
sdg,Central and Southern Asia,total,Drinking water,2003,2.20353,35014696.04197,Surface water
sdg,Central and Southern Asia,rural,Drinking water,2003,2.9862,32932764.29411,Surface water
sdg,Central and Southern Asia,urban,Drinking water,2003,0.42821,2081932.2709,Surface water
sdg,Central and Southern Asia,total,Drinking water,2003,10.47167,166397649.53439,Unimproved
sdg,Central and Southern Asia,rural,Drinking water,2003,13.37802,147536773.55883,Unimproved
sdg,Central and Southern Asia,urban,Drinking water,2003,3.87926,18860853.00563,Unimproved
sdg,Central and Southern Asia,total,Sanitation,2004,33.69872,544434058.01875,At least basic
sdg,Central and Southern Asia,urban,Sanitation,2004,60.87241,304304536.45892,At least basic
sdg,Central and Southern Asia,rural,Sanitation,2004,7.67518,85630972.87803,Basic service
sdg,Central and Southern Asia,total,Sanitation,2004,7.75641,125311990.25049,Limited service
sdg,Central and Southern Asia,rural,Sanitation,2004,4.34495,48476037.43661,Limited service
sdg,Central and Southern Asia,urban,Sanitation,2004,15.3701,76835954.56157,Limited service
sdg,Central and Southern Asia,total,Sanitation,2004,48.2756,779937040.96258,Open defecation
sdg,Central and Southern Asia,rural,Sanitation,2004,63.17935,704884025.1872,Open defecation
sdg,Central and Southern Asia,urban,Sanitation,2004,15.01344,75053008.56075,Open defecation
sdg,Central and Southern Asia,rural,Sanitation,2004,13.84784,154498554.95024,Safely managed service
sdg,Central and Southern Asia,total,Sanitation,2004,10.26928,165909695.76657,Unimproved
sdg,Central and Southern Asia,rural,Sanitation,2004,10.95268,122197703.14966,Unimproved
sdg,Central and Southern Asia,urban,Sanitation,2004,8.74405,43711991.81703,Unimproved
sdg,Central and Southern Asia,total,Drinking water,2004,37.9229,612679633.08489,Basic service
sdg,Central and Southern Asia,rural,Drinking water,2004,42.43153,473403214.41633,Basic service
sdg,Central and Southern Asia,urban,Drinking water,2004,27.86055,139276416.60478,Basic service
sdg,Central and Southern Asia,total,Drinking water,2004,4.09736,66196713.73575,Limited service
sdg,Central and Southern Asia,rural,Drinking water,2004,4.887,54523599.92198,Limited service
sdg,Central and Southern Asia,urban,Drinking water,2004,2.33506,11673113.44011,Limited service
sdg,Central and Southern Asia,total,Drinking water,2004,45.75596,739230025.58735,Safely managed service
sdg,Central and Southern Asia,rural,Drinking water,2004,36.88049,411470936.87216,Safely managed service
sdg,Central and Southern Asia,urban,Drinking water,2004,65.56421,327759093.39303,Safely managed service
sdg,Central and Southern Asia,total,Drinking water,2004,2.13371,34472020.44541,Surface water
sdg,Central and Southern Asia,rural,Drinking water,2004,2.90045,32359947.43812,Surface water
sdg,Central and Southern Asia,urban,Drinking water,2004,0.42249,2112072.63546,Surface water
sdg,Central and Southern Asia,total,Drinking water,2004,10.09007,163014392.14498,Unimproved
sdg,Central and Southern Asia,rural,Drinking water,2004,12.90053,143929594.95427,Unimproved
sdg,Central and Southern Asia,urban,Drinking water,2004,3.81768,19084795.32488,Unimproved
sdg,Central and Southern Asia,total,Sanitation,2005,35.80346,587831995.31649,At least basic
sdg,Central and Southern Asia,urban,Sanitation,2005,61.78644,317435216.53994,At least basic
sdg,Central and Southern Asia,rural,Sanitation,2005,8.16363,92091323.47379,Basic service
sdg,Central and Southern Asia,total,Sanitation,2005,8.18561,134393869.03545,Limited service
sdg,Central and Southern Asia,rural,Sanitation,2005,4.78033,53925424.83098,Limited service
sdg,Central and Southern Asia,urban,Sanitation,2005,15.66259,80468442.70689,Limited service
sdg,Central and Southern Asia,total,Sanitation,2005,46.00268,755285830.70145,Open defecation
sdg,Central and Southern Asia,rural,Sanitation,2005,60.5314,682835444.69744,Open defecation
sdg,Central and Southern Asia,urban,Sanitation,2005,14.10193,72450373.61283,Open defecation
sdg,Central and Southern Asia,rural,Sanitation,2005,15.80626,178305448.38873,Safely managed service
sdg,Central and Southern Asia,total,Sanitation,2005,10.00825,164318485.9466,Unimproved
sdg,Central and Southern Asia,rural,Sanitation,2005,10.71837,120910579.72451,Unimproved
sdg,Central and Southern Asia,urban,Sanitation,2005,8.44903,43407927.02436,Unimproved
sdg,Central and Southern Asia,total,Drinking water,2005,37.49533,615609646.68769,Basic service
sdg,Central and Southern Asia,rural,Drinking water,2005,41.64958,469835669.84575,Basic service
sdg,Central and Southern Asia,urban,Drinking water,2005,28.37383,145773967.64927,Basic service
sdg,Central and Southern Asia,total,Drinking water,2005,3.86569,63468039.66404,Limited service
sdg,Central and Southern Asia,rural,Drinking water,2005,4.62588,52183030.38882,Limited service
sdg,Central and Southern Asia,urban,Drinking water,2005,2.19654,11285008.28813,Limited service
sdg,Central and Southern Asia,total,Drinking water,2005,46.86552,769452245.69065,Safely managed service
sdg,Central and Southern Asia,rural,Drinking water,2005,38.49107,434205475.02248,Safely managed service
sdg,Central and Southern Asia,urban,Drinking water,2005,65.25332,335246760.77944,Safely managed service
sdg,Central and Southern Asia,total,Drinking water,2005,2.06174,33850300.09866,Surface water
sdg,Central and Southern Asia,rural,Drinking water,2005,2.81126,31712927.30903,Surface water
sdg,Central and Southern Asia,urban,Drinking water,2005,0.41602,2137372.22267,Surface water
sdg,Central and Southern Asia,total,Drinking water,2005,9.71172,159449948.8606,Unimproved
sdg,Central and Southern Asia,rural,Drinking water,2005,12.42222,140131118.54938,Unimproved
sdg,Central and Southern Asia,urban,Drinking water,2005,3.76027,19318850.94555,Unimproved
sdg,Central and Southern Asia,total,Sanitation,2006,37.91136,632243927.91447,At least basic
sdg,Central and Southern Asia,urban,Sanitation,2006,62.74486,331137625.37677,At least basic
sdg,Central and Southern Asia,rural,Sanitation,2006,8.67228,98858505.68244,Basic service
sdg,Central and Southern Asia,total,Sanitation,2006,8.60635,143527299.36717,Limited service
sdg,Central and Southern Asia,rural,Sanitation,2006,5.22164,59523371.17475,Limited service
sdg,Central and Southern Asia,urban,Sanitation,2006,15.91729,84003924.08595,Limited service
sdg,Central and Southern Asia,total,Sanitation,2006,43.73935,729436774.57199,Open defecation
sdg,Central and Southern Asia,rural,Sanitation,2006,57.88336,659834026.56907,Open defecation
sdg,Central and Southern Asia,urban,Sanitation,2006,13.18852,69602735.27534,Open defecation
sdg,Central and Southern Asia,rural,Sanitation,2006,17.74201,202247779.65336,Safely managed service
sdg,Central and Southern Asia,total,Sanitation,2006,9.74293,162481940.14469,Unimproved
sdg,Central and Southern Asia,rural,Sanitation,2006,10.48072,119473651.48263,Unimproved
sdg,Central and Southern Asia,urban,Sanitation,2006,8.14933,43008322.69914,Unimproved
sdg,Central and Southern Asia,total,Drinking water,2006,37.05902,618029489.51218,Basic service
sdg,Central and Southern Asia,rural,Drinking water,2006,40.8468,465627945.22949,Basic service
sdg,Central and Southern Asia,urban,Drinking water,2006,28.87746,152401531.36989,Basic service
sdg,Central and Southern Asia,total,Drinking water,2006,3.63204,60571190.74808,Limited service
sdg,Central and Southern Asia,rural,Drinking water,2006,4.36067,49708943.8103,Limited service
sdg,Central and Southern Asia,urban,Drinking water,2006,2.05821,10862245.76533,Limited service
sdg,Central and Southern Asia,total,Drinking water,2006,47.98736,800280327.10957,Safely managed service
sdg,Central and Southern Asia,rural,Drinking water,2006,40.13203,457480043.77846,Safely managed service
sdg,Central and Southern Asia,urban,Drinking water,2006,64.95473,342800263.29505,Safely managed service
sdg,Central and Southern Asia,total,Drinking water,2006,1.98824,33157600.00799,Surface water
sdg,Central and Southern Asia,rural,Drinking water,2006,2.71941,30999600.27651,Surface water
sdg,Central and Southern Asia,urban,Drinking water,2006,0.4089,2157999.17711,Surface water
sdg,Central and Southern Asia,total,Drinking water,2006,9.33335,155651334.62218,Unimproved
sdg,Central and Southern Asia,rural,Drinking water,2006,11.94108,136120801.46751,Unimproved
sdg,Central and Southern Asia,urban,Drinking water,2006,3.70071,19530567.83035,Unimproved
sdg,Central and Southern Asia,total,Sanitation,2007,40.02739,677742200.80871,At least basic
sdg,Central and Southern Asia,urban,Sanitation,2007,63.71296,345231322.54559,At least basic
sdg,Central and Southern Asia,rural,Sanitation,2007,9.19402,105854603.00998,Basic service
sdg,Central and Southern Asia,total,Sanitation,2007,9.0138,152621220.30306,Limited service
